volume_cm3,surface_area_cm2,aspect_ratio,num_faces,num_edges,num_holes,num_pockets,max_depth_mm,machinability,density,tolerance_factor,is_turning,is_milling,is_drilling,is_grinding,machining_time_min
360.48,124.15,4.421,1183,2859,6,1,23.44,1.8,7.85,1.25,0,1,1,0,34.016
391.57,471.42,18.916,355,2593,8,6,8.35,1.8,7.85,1.25,1,1,1,1,149.378
237.41,215.97,8.969,380,1761,13,7,52.23,0.5,1.05,1.0,1,1,1,0,28.081
384.48,723.58,3.887,256,2543,5,4,14.75,1.8,7.85,1.6,1,1,1,1,164.634
213.07,693.57,2.668,1797,1873,12,4,13.88,0.5,1.05,1.6,0,1,1,1,37.391
348.95,552.03,2.396,2029,316,9,7,51.56,1.2,8.5,1.25,0,1,1,1,75.89
117.86,627.66,10.628,927,319,9,7,49.94,0.5,1.05,1.6,1,1,1,0,51.578
141.12,673.6,10.161,1598,1425,4,3,58.77,0.5,1.05,1.25,1,1,1,0,23.276
388.0,638.56,2.609,2014,177,6,6,59.66,0.5,1.05,1.6,0,1,1,0,49.506
208.69,354.56,17.745,1864,2202,2,1,31.86,1.2,8.5,1.0,1,1,1,0,27.275
169.31,758.32,7.273,91,1398,5,6,20.9,1.8,7.85,1.0,0,1,1,0,90.679
193.91,73.4,2.326,749,1892,4,2,52.03,1.8,7.85,1.0,0,1,1,0,25.864
377.16,704.2,3.152,1250,184,7,0,45.69,1.0,2.7,1.6,1,0,1,0,57.865
437.17,358.16,6.613,2315,1795,1,2,39.42,1.8,7.85,1.0,0,1,1,0,42.8
388.75,696.93,4.191,1855,2230,4,1,44.8,1.8,7.85,1.25,1,1,1,0,94.285
143.49,759.84,6.067,752,1736,7,6,17.93,1.0,2.7,1.25,0,1,1,0,58.823
32.42,544.36,4.25,85,1989,9,4,43.38,1.0,2.7,1.0,1,1,1,0,36.798
278.07,238.68,3.428,434,1640,13,2,39.28,1.8,7.85,1.6,1,1,1,0,118.835
469.69,650.99,2.918,573,2282,0,1,29.35,1.2,8.5,1.25,0,1,0,0,44.16
53.27,247.68,5.97,719,1603,5,1,7.68,1.2,8.5,1.25,0,1,1,0,10.941
267.82,241.04,4.002,1392,1568,13,1,9.55,5.0,4.5,1.6,0,1,1,1,164.36
494.16,735.72,2.095,723,2992,12,3,50.27,1.0,2.7,1.0,0,1,1,0,60.85
441.25,552.28,1.69,157,836,9,5,31.55,0.5,1.05,1.25,0,1,1,1,26.704
472.09,279.12,6.571,643,1969,0,5,49.21,1.2,8.5,1.25,1,1,0,1,84.043
236.01,514.4,12.84,2044,1010,1,7,58.12,1.2,8.5,1.25,1,1,1,1,77.063
203.92,636.48,12.966,1395,2854,9,5,12.93,5.0,4.5,1.6,0,1,1,1,283.493
119.67,531.82,1.73,1945,2602,10,2,16.9,5.0,4.5,1.6,0,1,1,1,178.012
362.26,85.29,3.487,888,554,5,2,40.86,1.0,2.7,1.6,1,1,1,1,55.706
162.56,333.03,3.375,914,1494,12,6,38.91,1.8,7.85,1.0,0,1,1,0,68.822
279.27,152.75,2.83,1744,1824,8,6,10.82,5.0,4.5,1.6,0,1,1,1,153.093
19.33,530.67,2.406,1039,606,5,3,5.75,1.8,7.85,1.25,0,1,1,1,55.365
486.19,290.45,2.118,1697,1503,6,6,51.95,0.5,1.05,1.25,0,1,1,1,27.578
204.12,445.03,9.812,1838,1361,1,6,16.58,1.2,8.5,1.6,1,1,1,0,70.101
476.39,185.12,2.32,1012,370,7,7,48.45,5.0,4.5,1.6,0,1,1,1,294.2
147.82,362.81,13.689,1109,2494,8,0,27.28,1.0,2.7,1.6,0,1,1,1,28.463
216.81,660.89,12.634,2073,1078,0,4,3.78,1.2,8.5,1.6,0,1,0,0,74.308
115.15,288.22,2.883,971,725,1,5,13.65,5.0,4.5,1.0,0,1,1,0,94.848
190.2,127.66,5.171,340,1865,0,2,19.58,1.0,2.7,1.25,0,1,0,0,10.216
297.97,265.06,5.631,1231,1625,14,6,37.79,1.2,8.5,1.6,0,1,1,0,70.001
455.98,177.8,2.296,1433,2947,11,4,1.01,5.0,4.5,1.6,0,1,1,1,222.51
408.85,381.06,8.025,1132,2130,5,0,28.46,1.2,8.5,1.0,1,1,1,0,41.911
26.33,212.87,14.626,2404,875,10,1,50.17,0.5,1.05,1.6,1,1,1,1,16.453
356.9,134.34,5.066,2488,2672,4,5,42.62,1.8,7.85,1.25,1,1,1,0,86.834
401.28,679.58,1.33,1598,706,4,5,20.36,5.0,4.5,1.0,0,1,1,0,248.673
164.82,294.52,2.69,500,2706,7,6,33.04,1.0,2.7,1.0,0,1,1,0,30.217
449.81,494.03,1.65,90,2952,6,5,25.68,1.2,8.5,1.25,0,1,1,0,60.623
385.11,203.83,3.785,1865,1750,11,0,18.67,0.5,1.05,1.0,1,1,1,0,17.633
345.79,224.98,5.633,2132,1150,6,1,5.05,1.0,2.7,1.6,1,1,1,1,48.016
299.28,240.73,6.406,2151,637,10,2,7.25,5.0,4.5,1.25,0,1,1,1,112.088
318.08,324.48,1.824,1361,2655,14,2,28.26,1.0,2.7,1.25,0,1,1,0,29.594
154.09,765.75,6.361,668,2587,11,6,8.73,5.0,4.5,1.6,1,1,1,1,441.147
133.33,793.55,3.595,1406,1885,6,5,51.92,1.0,2.7,1.6,1,1,1,1,99.432
251.77,639.11,2.07,714,471,0,2,37.95,5.0,4.5,1.0,0,1,0,0,127.882
280.48,359.72,21.478,526,1023,0,0,25.17,5.0,4.5,1.6,0,0,0,0,83.176
274.62,51.28,2.342,1974,1562,10,3,36.11,1.2,8.5,1.25,0,1,1,0,25.03
259.05,700.36,5.745,272,273,10,7,19.66,1.0,2.7,1.6,1,1,1,1,121.947
216.8,286.85,5.183,1752,939,1,2,4.47,5.0,4.5,1.25,1,1,1,0,140.736
215.92,602.04,3.665,742,1772,5,3,38.79,1.0,2.7,1.6,0,1,1,1,46.686
339.75,242.5,2.051,1208,2408,5,3,11.01,1.0,2.7,1.6,0,1,1,0,32.191
148.72,260.76,1.748,225,2112,10,3,23.17,1.2,8.5,1.6,0,1,1,1,37.104
309.27,466.65,29.103,1592,2423,4,3,49.46,1.2,8.5,1.25,1,1,1,0,74.212
486.91,130.96,2.868,2164,2488,11,0,23.85,1.8,7.85,1.25,0,1,1,1,50.363
482.3,82.0,2.682,2409,254,7,3,11.55,0.5,1.05,1.0,0,1,1,0,10.099
189.29,669.57,2.925,1478,1993,0,1,48.48,1.0,2.7,1.25,0,1,0,0,22.81
297.42,138.52,2.798,1521,2056,9,1,13.82,1.0,2.7,1.6,0,1,1,0,23.918
187.58,237.57,14.97,1479,1121,11,4,19.01,1.8,7.85,1.6,1,1,1,0,90.527
480.89,318.39,5.334,1900,1071,1,2,16.74,1.8,7.85,1.0,0,1,1,0,40.601
346.48,576.94,1.646,1948,2935,10,7,8.22,1.0,2.7,1.25,0,1,1,1,56.455
24.59,323.19,1.08,2248,2202,12,5,10.17,1.0,2.7,1.0,0,1,1,0,22.553
143.27,259.14,5.061,1363,2685,3,3,4.13,1.2,8.5,1.6,1,1,1,1,43.048
166.7,124.0,2.971,662,1740,11,2,57.19,1.0,2.7,1.25,0,1,1,0,37.574
198.73,454.49,12.723,197,2836,4,0,38.23,1.0,2.7,1.6,1,1,1,0,44.851
36.58,320.73,2.377,170,2924,11,7,42.09,5.0,4.5,1.0,0,1,1,0,163.264
171.05,277.34,1.829,1555,1985,5,1,13.08,0.5,1.05,1.6,0,1,1,0,9.262
188.28,550.18,3.88,1298,1153,0,0,39.2,1.0,2.7,1.25,1,1,0,0,22.96
401.99,105.05,21.512,1666,1870,11,3,36.03,5.0,4.5,1.6,1,1,1,1,320.922
387.66,496.2,1.367,954,2379,13,0,41.98,1.8,7.85,1.6,0,1,1,1,75.676
479.32,77.02,6.662,136,582,12,0,5.79,5.0,4.5,1.6,1,0,1,1,353.067
319.32,158.18,23.275,2311,181,3,5,12.71,1.0,2.7,1.6,0,1,1,0,30.186
204.09,675.02,15.318,2288,723,2,1,46.6,1.2,8.5,1.25,0,1,1,0,30.872
126.95,514.64,7.219,2454,741,6,0,34.95,1.0,2.7,1.0,1,1,1,0,19.006
46.09,263.94,16.123,1934,1866,9,6,7.59,1.8,7.85,1.6,0,1,1,1,57.702
218.4,700.64,3.335,728,1202,14,5,35.21,1.8,7.85,1.6,0,1,1,1,174.138
406.73,91.94,1.688,1858,1636,3,4,55.0,5.0,4.5,1.0,0,1,1,0,110.234
329.67,116.9,4.579,835,2943,2,6,24.31,1.8,7.85,1.25,1,1,1,0,67.552
280.9,494.62,3.002,401,1385,8,1,42.91,1.0,2.7,1.25,0,1,1,1,35.979
299.08,503.7,10.647,1418,1470,6,2,4.19,0.5,1.05,1.0,1,1,1,0,18.612
427.2,666.74,5.15,1305,1695,4,7,20.65,0.5,1.05,1.25,1,1,1,1,45.036
152.13,377.99,4.967,288,2651,11,2,32.83,1.8,7.85,1.6,0,1,1,1,71.483
481.78,659.08,8.693,841,124,1,4,57.42,1.0,2.7,1.25,1,1,1,0,84.884
291.93,728.47,4.174,2105,1161,4,1,5.81,5.0,4.5,1.6,1,1,1,1,267.293
273.55,518.85,16.288,666,832,13,1,8.83,5.0,4.5,1.0,1,1,1,0,155.405
330.98,617.9,1.709,1937,2666,3,2,47.85,5.0,4.5,1.25,0,1,1,0,160.552
153.68,419.89,2.099,2259,1287,14,6,42.33,0.5,1.05,1.6,0,1,1,1,43.051
163.69,275.03,14.046,787,1544,12,1,34.62,1.0,2.7,1.6,1,1,1,0,44.403
225.77,449.12,26.994,1800,1519,13,7,53.34,1.2,8.5,1.0,0,1,1,0,71.461
144.79,736.95,4.155,499,567,7,5,2.88,1.0,2.7,1.0,0,1,1,0,42.271
429.89,59.63,2.944,1009,100,5,4,7.39,1.8,7.85,1.6,0,1,1,0,47.022
300.75,598.94,5.152,164,2639,3,5,40.24,1.0,2.7,1.0,0,1,1,0,45.038
29.46,309.48,2.809,894,2056,12,1,54.01,5.0,4.5,1.6,0,1,1,1,222.179
217.54,386.51,14.243,1404,1292,9,3,2.56,1.0,2.7,1.0,1,1,1,0,34.545
103.56,395.72,8.604,497,723,10,1,35.34,1.0,2.7,1.0,1,1,1,0,29.281
324.9,582.48,3.98,716,1395,14,2,21.4,5.0,4.5,1.25,1,1,1,0,317.963
372.7,756.07,6.966,632,627,1,7,57.93,1.0,2.7,1.6,1,1,1,1,136.079
36.43,570.46,11.241,1042,1790,5,3,2.61,1.8,7.85,1.25,1,1,1,1,54.816
351.77,728.7,4.355,1152,1883,3,2,7.13,1.8,7.85,1.6,1,1,1,1,144.64
473.35,656.29,2.141,756,312,10,5,7.17,1.8,7.85,1.25,0,1,1,1,116.568
180.9,674.13,8.092,2444,153,8,0,48.59,1.0,2.7,1.25,1,1,1,1,40.364
478.9,52.99,1.954,832,2141,7,2,50.43,5.0,4.5,1.0,0,1,1,0,140.517
224.94,638.26,1.877,1134,2595,4,1,38.13,5.0,4.5,1.0,0,1,1,0,122.646
213.12,374.59,19.53,1751,1586,14,7,58.59,0.5,1.05,1.25,1,1,1,1,43.93
314.33,538.2,1.411,2448,2919,4,0,2.15,1.2,8.5,1.0,0,0,1,0,21.091
375.32,481.05,4.848,1324,2974,8,1,22.33,1.8,7.85,1.25,1,1,1,1,89.093
40.32,540.57,30.413,243,2616,4,2,21.71,1.8,7.85,1.0,1,1,1,0,30.348
212.5,55.03,2.312,2436,1621,4,5,52.42,5.0,4.5,1.25,0,1,1,0,95.661
377.11,562.2,6.534,252,221,9,5,11.45,1.2,8.5,1.25,1,1,1,1,94.989
33.85,504.54,3.827,1091,2917,13,7,53.31,1.0,2.7,1.25,1,1,1,1,76.022
210.69,191.2,2.52,1651,2864,8,3,54.23,5.0,4.5,1.6,0,1,1,0,205.697
238.98,754.52,4.352,633,1392,3,7,51.22,5.0,4.5,1.25,0,1,1,0,360.559
451.33,595.82,2.23,312,1785,1,4,40.91,0.5,1.05,1.25,0,1,1,0,27.208
440.23,59.17,3.575,1149,408,5,4,44.22,1.8,7.85,1.0,0,1,1,0,40.898
314.31,161.42,3.796,1813,1398,6,0,54.15,0.5,1.05,1.25,0,1,1,0,11.956
249.56,390.34,30.952,1073,2697,6,0,36.05,1.8,7.85,1.6,1,1,1,1,74.999
235.05,688.3,17.43,1681,685,10,4,49.48,0.5,1.05,1.0,1,1,1,0,35.015
412.13,714.83,6.383,826,996,0,2,53.62,1.2,8.5,1.25,1,1,0,1,69.677
147.15,81.62,4.261,1465,636,13,0,59.43,5.0,4.5,1.0,1,1,1,0,160.612
479.11,511.47,3.616,1748,2997,4,3,46.98,5.0,4.5,1.6,1,1,1,0,457.165
264.59,672.16,5.894,1279,628,14,5,4.65,0.5,1.05,1.6,0,1,1,1,43.148
279.4,320.86,3.635,1288,655,3,1,12.16,5.0,4.5,1.0,0,1,1,0,82.472
287.07,85.81,2.73,934,2999,14,0,36.83,0.5,1.05,1.0,0,1,1,0,14.033
263.9,471.79,4.616,1947,728,0,2,32.26,5.0,4.5,1.0,1,1,0,0,142.512
354.84,567.0,3.318,1652,1171,7,6,51.7,1.2,8.5,1.25,0,1,1,0,91.588
119.92,229.59,6.078,1522,2860,7,4,45.93,1.0,2.7,1.0,0,1,1,0,22.194
165.01,721.09,5.583,959,1539,10,2,57.01,0.5,1.05,1.6,1,1,1,1,40.15
38.35,460.99,2.504,1484,2340,1,6,36.55,1.8,7.85,1.25,0,1,1,1,58.417
85.42,650.4,2.482,1482,1719,2,0,37.46,1.8,7.85,1.25,0,1,1,0,22.827
152.9,358.67,26.148,1127,107,7,3,7.26,0.5,1.05,1.25,0,1,1,0,10.714
446.09,366.66,2.511,1944,2571,11,6,6.88,5.0,4.5,1.6,0,1,1,0,295.462
340.64,364.24,21.574,181,2607,14,4,35.49,1.2,8.5,1.6,0,1,1,0,72.674
422.7,616.79,4.37,1538,1730,12,0,32.34,0.5,1.05,1.0,0,1,1,0,15.622
444.98,292.91,2.575,2377,120,2,4,30.89,5.0,4.5,1.6,0,1,1,1,207.173
332.82,166.29,8.127,2386,2583,4,0,57.8,1.0,2.7,1.6,1,1,1,0,52.425
178.24,125.7,21.519,2394,1367,0,4,48.94,5.0,4.5,1.0,0,1,0,0,49.185
109.33,509.18,3.251,1241,1169,1,0,5.4,1.8,7.85,1.25,1,1,1,1,26.981
406.23,458.8,9.9,643,2765,0,7,13.41,1.2,8.5,1.25,1,1,0,0,84.334
52.93,52.96,2.887,1824,2911,0,7,2.16,5.0,4.5,1.6,0,1,0,1,38.598
481.56,592.7,2.53,164,821,0,2,41.35,1.0,2.7,1.0,0,1,0,0,27.003
289.13,755.44,3.44,2152,787,6,3,3.16,5.0,4.5,1.25,1,1,1,0,238.79
388.65,758.64,4.744,1473,885,14,1,12.04,1.8,7.85,1.25,0,1,1,1,58.532
308.15,449.49,5.301,2002,1469,0,7,16.28,0.5,1.05,1.0,0,1,0,0,20.395
335.31,97.4,1.593,538,2773,6,4,53.3,1.0,2.7,1.25,0,1,1,1,27.932
286.7,170.58,4.898,1707,2257,2,6,20.44,0.5,1.05,1.25,0,1,1,0,12.393
226.89,757.83,3.661,1780,2558,7,6,17.88,0.5,1.05,1.6,1,1,1,1,55.709
225.3,237.05,8.202,1269,2461,6,7,56.12,1.2,8.5,1.6,1,1,1,0,81.6
97.79,414.83,2.066,2230,1766,9,3,21.56,1.2,8.5,1.25,0,1,1,1,36.083
194.96,150.19,4.43,1774,1461,4,5,30.59,1.8,7.85,1.25,1,1,1,1,54.674
219.94,200.15,17.441,800,2506,11,7,39.0,5.0,4.5,1.6,1,1,1,1,317.626
96.0,644.28,5.185,1773,904,1,4,4.73,5.0,4.5,1.25,1,1,1,0,235.47
58.37,356.85,2.098,2234,2037,11,4,39.21,1.2,8.5,1.25,0,1,1,1,40.114
82.18,585.6,9.682,1162,1698,10,6,22.66,1.0,2.7,1.0,0,1,1,0,44.747
265.17,273.8,5.644,648,2222,6,4,3.96,0.5,1.05,1.0,1,1,1,0,16.424
445.49,387.95,3.152,2213,2881,8,0,7.87,1.2,8.5,1.25,1,1,1,0,46.481
470.91,253.07,3.179,1641,2017,14,6,20.66,5.0,4.5,1.6,1,1,1,0,382.589
386.32,213.24,2.538,363,1928,0,1,12.58,1.2,8.5,1.6,0,1,0,0,31.408
39.04,695.84,5.812,1848,1619,8,4,35.83,1.0,2.7,1.0,1,1,1,0,45.65
162.34,133.23,13.345,1951,2161,13,5,15.51,0.5,1.05,1.0,1,1,1,0,11.635
217.96,574.35,3.416,1045,2591,1,7,22.47,5.0,4.5,1.6,0,1,1,0,367.945
56.65,706.6,2.15,58,2278,0,0,44.34,0.5,1.05,1.0,0,1,0,0,3.845
429.92,446.74,2.185,2488,2797,10,4,21.21,0.5,1.05,1.0,0,1,1,0,18.706
473.41,187.56,6.236,1870,2642,2,5,56.91,1.8,7.85,1.6,1,1,1,1,132.245
197.53,185.14,22.266,494,1047,9,4,58.45,5.0,4.5,1.0,1,1,1,0,200.835
193.92,785.34,3.707,2478,1490,8,4,33.19,1.0,2.7,1.25,1,1,1,1,62.151
432.72,262.08,7.037,2414,1170,10,0,12.6,1.8,7.85,1.25,1,0,1,1,94.41
221.13,622.01,7.402,2171,2115,6,4,0.33,1.2,8.5,1.25,1,1,1,0,71.743
100.58,527.6,2.573,67,873,1,6,17.39,1.8,7.85,1.25,0,1,1,1,75.705
217.93,784.91,4.071,2115,124,5,0,24.3,1.0,2.7,1.6,1,1,1,0,35.191
452.11,480.68,1.528,724,1456,4,6,18.42,1.8,7.85,1.0,0,1,1,0,85.054
231.28,717.42,2.607,1374,2374,14,6,2.65,1.8,7.85,1.25,0,1,1,1,127.865
254.41,408.4,10.219,1377,2802,3,5,36.74,5.0,4.5,1.0,1,1,1,0,189.73
40.25,210.74,6.859,345,2287,5,4,39.66,1.8,7.85,1.0,0,1,1,0,28.832
438.61,695.27,2.289,410,392,0,0,43.63,1.8,7.85,1.25,0,1,0,0,48.429
19.86,642.26,2.67,2059,1100,11,0,42.57,1.0,2.7,1.6,0,1,1,0,34.49
244.86,234.23,2.05,1590,641,3,0,32.99,1.8,7.85,1.0,0,1,1,0,21.96
144.37,598.91,3.297,559,1102,5,3,34.35,0.5,1.05,1.25,0,1,1,0,18.087
400.85,243.85,3.241,577,2236,2,6,51.98,1.0,2.7,1.25,0,1,1,0,36.781
174.13,215.59,9.834,320,783,14,5,27.98,1.8,7.85,1.25,1,1,1,1,84.749
187.63,534.37,3.005,1451,685,1,3,19.1,1.0,2.7,1.25,1,1,1,0,39.132
389.19,247.3,1.568,183,380,13,4,39.63,0.5,1.05,1.6,0,1,1,1,32.635
165.74,549.9,17.119,1460,458,10,2,16.05,1.2,8.5,1.6,1,1,1,1,71.163
243.05,439.04,4.681,345,468,13,5,32.66,1.8,7.85,1.25,1,1,1,1,106.284
138.7,547.41,4.618,849,2513,5,4,5.75,1.2,8.5,1.25,1,1,1,1,57.046
104.47,430.47,5.076,2330,1189,6,2,51.87,1.8,7.85,1.0,0,1,1,0,42.121
243.12,109.51,3.438,1822,1582,3,6,1.42,1.2,8.5,1.0,1,1,1,0,25.48
429.06,693.7,3.243,1643,2197,5,0,58.64,5.0,4.5,1.0,1,1,1,0,172.753
447.81,351.74,10.558,1293,1177,6,1,45.12,1.2,8.5,1.25,1,1,1,1,64.036
79.75,747.57,4.122,1319,2210,13,5,22.03,5.0,4.5,1.6,1,1,1,0,420.764
402.39,710.93,2.159,891,1175,6,1,47.85,1.2,8.5,1.6,0,1,1,0,65.64
416.07,213.57,3.819,1902,140,11,3,54.84,1.2,8.5,1.6,1,1,1,0,92.097
79.6,645.68,2.027,854,1409,3,3,3.83,1.0,2.7,1.25,0,1,1,1,30.155
471.07,218.96,9.893,1415,1652,4,2,19.85,1.2,8.5,1.6,1,1,1,0,83.162
223.79,684.49,2.52,1327,887,10,7,11.04,0.5,1.05,1.0,0,1,1,0,23.724
468.69,188.28,1.419,1986,1334,9,6,58.83,1.8,7.85,1.6,0,1,1,1,121.363
488.76,365.69,1.823,324,1484,14,0,37.34,1.8,7.85,1.0,0,1,1,0,60.171
144.49,53.43,1.722,463,443,8,3,37.73,5.0,4.5,1.25,0,1,1,1,91.413
467.73,294.71,5.834,1879,2633,5,7,25.01,5.0,4.5,1.6,1,1,1,1,456.994
270.6,470.21,3.744,1530,394,9,2,4.85,1.0,2.7,1.6,0,1,1,0,31.367
451.48,340.64,4.519,1153,218,7,6,37.05,0.5,1.05,1.25,0,1,1,0,27.146
410.59,594.77,4.136,1378,1655,12,4,33.07,1.0,2.7,1.6,1,1,1,1,111.965
29.4,410.0,2.411,1051,1490,8,1,18.05,1.8,7.85,1.0,0,1,1,0,23.946
301.65,563.07,3.365,1419,617,0,6,27.24,1.2,8.5,1.0,1,1,0,0,61.923
76.27,734.4,4.5,2452,1048,12,1,39.9,1.0,2.7,1.0,0,1,1,0,30.923
17.16,771.42,2.967,469,2508,7,1,28.05,5.0,4.5,1.25,0,1,1,1,136.899
310.58,147.44,12.058,232,587,0,6,43.57,1.0,2.7,1.25,1,1,0,0,44.907
77.38,362.54,4.069,531,2111,9,0,46.04,1.2,8.5,1.6,1,1,1,0,41.083
136.75,739.48,28.411,1737,204,5,5,36.94,1.8,7.85,1.25,1,1,1,1,125.368
347.25,672.05,4.137,733,384,3,7,45.87,1.8,7.85,1.25,1,1,1,0,164.811
104.69,165.41,7.029,1458,1060,12,2,31.82,5.0,4.5,1.25,1,1,1,1,140.124
429.71,284.69,2.806,1750,2712,3,3,25.72,1.2,8.5,1.0,0,1,1,0,27.73
179.73,276.97,4.285,1668,2442,13,6,51.69,5.0,4.5,1.25,0,1,1,1,260.434
105.12,149.22,2.386,1632,2183,10,4,20.84,1.8,7.85,1.0,0,1,1,0,26.523
240.3,720.69,2.726,1474,2265,1,4,43.38,1.2,8.5,1.6,0,1,1,1,73.713
134.68,654.62,8.667,348,537,8,4,29.98,0.5,1.05,1.0,1,1,1,0,22.579
60.01,140.36,20.722,1846,101,12,1,30.42,1.2,8.5,1.0,1,1,1,0,19.93
160.09,564.98,2.756,1625,2898,7,4,3.45,5.0,4.5,1.6,0,1,1,1,225.289
349.43,487.43,5.991,1612,1205,5,1,40.32,1.0,2.7,1.6,0,1,1,1,44.347
311.09,667.92,1.935,2288,1940,13,3,3.58,1.2,8.5,1.0,0,1,1,0,43.499
23.46,377.31,3.144,378,1567,9,4,47.62,1.8,7.85,1.25,1,1,1,0,70.806
194.17,173.05,4.832,960,1901,8,5,26.82,1.8,7.85,1.6,0,1,1,1,59.862
318.63,739.33,21.191,1671,2447,5,0,1.69,0.5,1.05,1.25,1,1,1,1,20.996
93.44,463.11,1.281,1697,91,1,2,32.78,1.2,8.5,1.0,0,1,1,0,20.506
159.01,405.35,4.559,1613,1654,10,3,26.24,1.2,8.5,1.6,1,1,1,1,62.642
56.89,652.7,12.819,1439,1960,9,4,24.48,1.2,8.5,1.25,1,1,1,1,59.098
12.56,196.5,3.161,444,131,1,4,25.21,1.0,2.7,1.25,1,1,1,1,11.823
165.12,212.01,8.64,2242,1477,5,4,50.3,1.2,8.5,1.25,1,1,1,1,48.991
54.6,107.71,1.644,529,1840,14,5,27.49,1.0,2.7,1.6,0,1,1,0,26.584
470.35,236.06,1.314,2076,1621,11,4,58.0,1.2,8.5,1.6,0,1,1,1,82.231
493.45,97.45,3.883,558,1189,7,2,45.7,5.0,4.5,1.25,1,1,1,1,248.646
303.49,268.9,6.543,1554,2084,0,7,50.35,5.0,4.5,1.6,1,1,0,1,312.106
111.38,205.7,22.429,2352,886,11,3,2.83,5.0,4.5,1.0,1,1,1,0,100.645
191.34,495.55,3.718,2376,2917,1,0,56.19,1.8,7.85,1.25,0,0,1,1,28.222
163.53,118.1,5.425,2297,2060,13,4,12.32,0.5,1.05,1.25,1,1,1,0,13.444
156.24,391.08,5.741,1755,1978,4,5,11.23,1.0,2.7,1.0,1,1,1,0,35.419
416.71,715.68,6.37,1560,1563,6,7,40.88,1.0,2.7,1.25,1,1,1,0,112.348
408.75,448.18,9.344,1669,2652,14,5,54.13,0.5,1.05,1.25,0,1,1,0,34.67
55.47,516.62,3.407,1212,2832,9,4,37.3,1.8,7.85,1.6,1,1,1,1,110.625
232.75,123.25,11.114,1781,2809,13,5,35.52,0.5,1.05,1.6,1,1,1,0,30.32
254.2,457.77,2.568,909,183,7,7,24.97,1.2,8.5,1.25,0,1,1,1,63.719
25.86,120.55,1.308,1164,404,12,5,56.18,1.0,2.7,1.25,0,1,1,0,32.965
238.57,309.63,11.251,793,675,13,3,31.62,5.0,4.5,1.0,1,1,1,0,212.032
404.21,738.97,3.467,858,2727,8,0,42.41,1.0,2.7,1.25,1,1,1,0,54.251
459.18,120.0,8.794,2310,2107,11,7,12.1,1.2,8.5,1.25,1,1,1,1,71.914
458.63,146.83,15.509,576,239,8,7,50.35,1.0,2.7,1.6,1,1,1,1,100.347
152.21,799.93,1.54,1465,1935,11,5,0.01,5.0,4.5,1.25,0,1,1,1,329.482
499.52,208.09,3.35,760,1762,11,3,45.76,1.2,8.5,1.25,1,1,1,1,70.641
411.24,627.54,3.533,2277,1568,6,2,28.16,5.0,4.5,1.0,1,1,1,0,234.566
17.4,540.85,4.381,898,721,13,4,48.96,0.5,1.05,1.25,1,1,1,0,22.0
374.83,241.87,6.959,920,1187,13,3,0.83,1.8,7.85,1.25,0,1,1,1,56.718
320.03,541.2,4.316,798,2175,7,5,31.85,5.0,4.5,1.25,1,1,1,1,328.157
150.1,644.86,8.431,1834,1217,14,5,54.46,1.0,2.7,1.25,1,1,1,1,73.184
211.3,178.95,3.463,2130,1623,14,7,6.08,5.0,4.5,1.25,0,1,1,1,132.656
335.55,346.36,2.941,975,2059,6,7,23.89,1.0,2.7,1.6,0,1,1,0,55.085
324.55,315.99,7.763,1383,645,0,5,25.59,1.0,2.7,1.25,0,1,0,0,32.299
49.29,554.66,5.032,1140,2108,0,4,13.92,1.0,2.7,1.6,1,1,0,1,45.722
470.69,258.7,3.924,2263,2141,9,6,14.06,1.2,8.5,1.0,1,1,1,0,58.421
27.16,618.32,7.47,709,1518,3,4,20.78,1.8,7.85,1.0,1,1,1,0,50.771
258.2,94.66,2.656,441,2945,9,6,56.8,0.5,1.05,1.0,0,1,1,0,14.294
429.78,297.53,4.497,1455,1449,9,0,54.84,1.8,7.85,1.6,1,1,1,1,119.604
385.57,477.45,1.882,1318,1615,11,5,45.53,1.8,7.85,1.6,0,1,1,0,142.987
128.04,616.23,2.39,1643,2555,2,4,58.8,1.2,8.5,1.25,0,1,1,1,50.556
40.4,367.68,2.652,1923,983,10,7,19.21,5.0,4.5,1.25,0,1,1,1,183.594
169.0,335.23,27.406,264,1549,3,4,19.96,1.2,8.5,1.6,0,1,1,1,43.759
465.65,675.8,3.582,1797,2588,7,1,25.54,0.5,1.05,1.0,1,1,1,0,24.288
326.09,762.77,3.991,469,1690,7,4,41.86,0.5,1.05,1.6,1,1,1,0,42.496
98.41,229.8,2.131,422,1602,0,0,50.26,1.2,8.5,1.0,0,0,0,0,6.83
193.04,477.64,2.561,1715,2363,0,4,0.92,1.0,2.7,1.25,0,1,0,1,35.071
409.03,458.16,2.58,1449,2105,2,5,35.64,5.0,4.5,1.0,0,1,1,0,189.277
245.11,450.71,7.218,389,1301,4,2,13.47,1.8,7.85,1.6,1,1,1,0,90.625
324.1,209.85,4.149,315,1637,10,6,41.72,1.0,2.7,1.25,1,1,1,0,53.677
272.38,316.51,9.009,2385,1412,9,6,41.14,0.5,1.05,1.6,1,1,1,1,41.979
156.4,298.17,5.782,2240,971,9,5,31.96,1.0,2.7,1.25,1,1,1,1,45.624
363.45,635.52,6.13,1571,1661,6,2,13.79,5.0,4.5,1.25,1,1,1,1,360.297
